product_id,date,customer_name,rating,sentiment,comment
178825333_BD-1119835933,21 Dec 2022,by Abdur R,4,positive,প্রডাক্টটি একদম ইনটেক ছিল যেমন চাইছিলাম তেমন পাইছি কথা বলা যায় একটানা চার থেকে সাড়ে চার ঘন্টা মিউজিক শোনা যায় মোটামুটি অল্প টাকার মধ্যে খুব ভালো একটা ব্লুটুথ ইয়ারফোন দারাজের এমন ব্যবহার দেখে আমি মুগ্ধ তাই সকলকেই বলি নিঃসন্দেহে সকলেই অর্ডার করুন ধন্যবাদ দারাজকে এবং দোকানদার ভাইদেরকে  সকলকেই অসংখ্য ধন্যবাদএকটি খুব ভালো মানের ইনটেক প্রোডাক্ট সেল করার জন্য ধন্যবাদ ধন্যবাদ
178825333_BD-1119835933,24 Mar 2023,by 0***3,4,positive,এটা ভালো একটা প্রোডাক্ট আমি ব্যবহার করে মোটামুটি ভালই পাইছি সে ক্ষেত্রে এটা চার্জও ভালো থাকে টাকা হিসেবে এটা যথেষ্ট ভালো প্রোডাক্ট আপনারা এটা নিতে পারেন
178825333_BD-1119835933,17 Dec 2022,by Joynal A,4,positive,অনেক ভালো একটা প্রোডাক্ট দিন পর্যন্ত এক চার্জে চলতাছেএখনো অর্ধেক চার্জ শেষ করতে পারি নাইবলতে গেলে সুপার একটা ভালো প্রোডাক্ট সেলার ম্যানও মাশা-আল্লাহ অনেক ভালোধন্যবাদ দারাজ
178825333_BD-1119835933,05 Jan 2023,by Nasima N,4,positive,অনেক ভালো ধন্যবাদব্লুটুথ ভার্শন 50 প্লাস পাওয়ার সিস্টেম ফাস্ট চার্জিং মোবাইলের  এটা কাজ করবে না সাধারণ মোবাইলে কাজ করবে
178825333_BD-1119835933,23 Nov 2022,by Al A,4,negative,একদম বাজে পণ্য ইয়ার বাডস এ  মিনিট চার্জ থাকে সেলারকে ম্যাসেস দেয়ার পরেও কোনো উত্তর পেলাম না আমার পুরো টাকাটাই নষ্ট হল
178825333_BD-1119835933,21 Nov 2022,by 0***4,4,negative,আসলে আমার কাছে মনে হয়নি যে ডিসকাউন্ট দিয়া হয়েছে এটা ফলস্মিথ্যা বলে পণ্য বিক্রি না করাই ভাল আল্লাহ্ কে ভয় করুণ ভয় করার মতো ধন্যবাদ
178825333_BD-1119835933,14 Nov 2022,by Harunur R,4,positive,পরীক্ষা মুলক ব্যবহারে ভালো মনে হয়েছে কিছু দিন পর ভালো ভাবে বুঝতে পারবো দেখে কোয়ালিটি ভালোই মনে হচ্ছে
178825333_BD-1119835933,06 Nov 2022,by Shahriar H,4,negative,খুবই বাজে প্রোডাক্ট এত বাজে  আমি ব্যবহার করিনি একটু পর পর ডিস্কানেক্ট হয়ে যায় চার্জার বক্স একবার চার্জ দিল % থেকে % চলে আসে একটাতে বেশি শুনা যায় আরেকটায় কম একদম ফালতু প্লিজ এটা কেউ কিনবেন না এই স্টোর থেকে না
178825333_BD-1119835933,09 Nov 2022,by RS I,4,negative,পণ্যটা একদম ভালো ছিল না যেমনটা চাইছি তেমনটা পাই নাই আপনারা ভুলও কেউ এই পণ্যটা নিবেন না প্লিজ 9 ব্লুটুথ  খুব বাজে একটা প্রোডাক্ট প্রোডাক্টটা আনবক্সিং করার পরে  দেখি একদম ফাটা  আপনারা ভুল ও আমার মত কেউ এই কাজটি করবেন না যদিও প্রোডাক্ট আপনি নিতে চান তাহলে অবশ্যই সেলারের সামনে আনবক্সিং করে দেখে নিবেন আর যদি আনবক্সিং করতে না দেয় তাহলে বুঝবেন পণ্যটি ভালো না
178825333_BD-1119835933,28 Nov 2022,by 1***5,4,negative,ভাই একদম বাজে ব্যবহার করা জিনিস দিছে দারাজএর দৃষ্টি আকর্ষন করছি এইরকম বিক্রিয়েতাদের বয়কট করা হউক দারাজথেকে
178825333_BD-1119835933,27 Sep 2022,by ziaur R,4,negative,"সাউন্ড কোয়ালিটি তেমন ভালো না স্পিকার সাউন্ড
ভেঙ্গে ভেঙ্গে আসে আমি এটা ফেরত দিতে চাই
কিভাবে ফেরত দিবো বলবেন প্লিজ"
178825333_BD-1119835933,11 Sep 2022,by Md M,4,negative,কোয়ালিটি খুব ভালো না মাঝামাঝি মানের ছবির সাথে আসল প্রোডাক্ট এর একটু হেরফের আছে বাইরের নয়েজের মধ্যে কল করলে অপোজিট থেকে কথা ভালো মত বুঝতে পারে না কোম্পানীকে এটার সমাধান করা উচিত আমি মনে করি 
178825333_BD-1119835933,10 Sep 2022,by Mdabdulwadudkhulna 6,4,positive,দাম অনুযায়ী মোটামুটি খারাপ না একেবারে ভালো তাও বলা যাবে না চাইলে ব্যাটারি ব্যাকআপ আর উন্নত করতে পারে পরামর্শ থাকলো
178825333_BD-1119835933,30 Aug 2022,by Rudrro A,4,positive,"মোটামুটি  সপ্তাহ ব্যবহার করার পর রিভিউ দিচ্ছি
সবকিছু ঠিকঠাক চার্জও ভালো থাকে
মাঝের মধ্যে একটু সমস্যা করে তা হলো ফোন হাতে থাকা অবস্থায় ডিসকানেক্ট হয়ে যেতে চায়"
178825333_BD-1119835933,20 Feb 2023,by endu T,4,positive,কথা না বললেই নয় আমি অনেকদিন ইউজ করেছি আর এটা চার্জিং ব্যাকআপ খুবই ভালো আর কানের সাথে খুবই ভালোভাবে লেগে থাকে এক কথায় অসাধারণ সাউন্ড কোয়ালিটি খুবই ভালো
178825333_BD-1119835933,21 Aug 2022,by 1***2,4,negative,"পাওয়ার ব্যাংক সাপর্ট নাকি 2500  পাজি গেছো ভুত দোকান মালিক মিথ্যা বলেছে এইটার চার্জ ব্যাকাপ 50 
মিথ্যা বলার দরকার কি হুম"
178825333_BD-1119835933,29 Aug 2022,by Yousuf,4,positive,ধন্যবাদ দারাজ ও সেলার কেসাউন্ড কোয়ালিটি মোটামুটি একবার ফুল চার্জে / বার ব্যবহার করা যায়দাম অনুসারে পন্যটি যথেষ্ট ভালোই বলা চলে
178825333_BD-1119835933,09 Aug 2022,by Ashraful I,4,negative,চার্জ থাকে না পাওয়ার ব্যাংকের বেকাপও বাজেএকবার ফোল চার্জ করা যায়আমি   দিন ব্যবহার করার পর এই অভিজ্ঞতা হয়েছে টোটালি অয়েস্ট অফ মানি
178825333_BD-1119835933,30 Jul 2022,by *******264,4,positive,একটু আগেই হাতে পেলাম এতো দাম দিয়ে হেডফোন কিনলে তার সাউন্ড কোয়ালিটি তো এমন হওয়ার কথা নয় আজ থেকে দারাজের গুষ্টি মেরে দিলাম
178825333_BD-1119835933,24 Jan 2023,by Mahady H,4,positive,ভালো জিনিস কয়েকমাস হলো ব্যবহার করতেসিএখনো আলহামদুলিল্লাহ বেশ ভালো ব্যাকআপ পাচ্ছি আর সাউন্ড কোয়ালিটিও জোস
178825333_BD-1119835933,26 Jul 2022,by 1***0,4,positive,"আলহামদুলিল্লাহ যে পন্য অর্ডার দিয়েছি সেটাই পেয়েছি
ভাল লাগলো
- দিন ব্যবহার করলে ইনশাআল্লাহ সার্ভিসিং সম্পর্কে ধারণা হবে"
178825333_BD-1119835933,05 Jul 2022,by 0***2,4,negative,এই প্রথম দারাজ থেকে প্রোডাক্ট কিনলাম খুবই বাজে  টাকা  জলে গেল হঠাৎ হঠাৎ ব্লুটুথ কানেকশন হয় না এবং একপাশে চার্জ হয় না 
178825333_BD-1119835933,23 Mar 2023,by MDSHAKIL A,4,negative,আমি কিছু দিন ব্যবহার করার পর রিভিউ দিচ্ছি এটা খুবই বাজে  দিন ব্যবহার করে দেখি একটা বাজে আর একটা বাজে না আর চার্জ তো  মিনিটও যায় না
178825333_BD-1119835933,22 Jul 2022,by Muhammad B,4,negative,খুব বেশি চালানো হয় না মাঝে মাঝে ইউজ করি মোটামুটি ভালো দাম অনুযায়ী ভালো গ্রিফট একটু হালকা কানে থাকে না মাঝে মাঝে পড়ে যায়
178825333_BD-1119835933,19 May 2022,by 1***4,4,positive,পান্যটি ভালো যেরকম দেখছি ঠিক সেই রকমই ছিলসাউন্ড সিস্টেম ও সন্তোষজনক চার্জ তুলনামূলক ভালো যায় সাধ্যের মধ্যে যতটুকু পেয়েছি ভালো লেগেছে ধন্যবাদ দারাজ এবং দারাজ রাইডারকে পান্যটি হাতে হাতে পেয়ে আমি অনেক খুশি
178825333_BD-1119835933,25 Apr 2022,by Md M,4,positive,ঠিক সময়মতোই  প্রোডাক্টটি হাতে পেলামখুবই সুন্দর একটি প্রোডাক্ট দাম অনুযায়ী খুবই ভালো লেগেছে ধন্যবাদ
178825333_BD-1119835933,09 Apr 2022,by omar S,4,positive,অনেক ভালো প্রোডাক্ট আছে আমার অনেক পছন্দ হয়েছে আর বেস এবং চার্জ ব্যাকাপ অসম্ভব ভালে  
178825333_BD-1119835933,22 Feb 2022,by *******222,4,positive,খুবই ভালো পটাক প্রচুর গান শুনতেছি দুপুর দুপুর গান বাজে জিনিসটা জোশ বিল্ড কোয়ালিটি কিঞ্চিৎ চিপ মনে হয়েছে তা ছাড়া বাকি সার্ভিসগুলো টপনচ
178825333_BD-1119835933,11 Jan 2022,by B***n,4,negative,"একদম বাজে প্রডাক্টকথা বললে ওপাশ থেকে কিছুই শুনে নাগান শুনার সময় একটা কম সাউন্ড দেয় আরেকটা বেশি সাউন্ড দেয়
কেও নিয়ে আমার মত ঠকবেন না"
178825333_BD-1119835933,12 Jan 2022,by F***,4,positive,"অনেকদিন পরে রিভিউ দিলাম প্রডাক্ট খুব ভালো ছিলো
গিফ্ট দিয়েছি তাই ছবি দেতে পারলাম না 
ডেলিভারি সময় মতো পেয়েছি একবার ফুল চার্জ দিলে  / দিন যায়"
178825333_BD-1119835933,05 Jan 2022,by farhan S,4,positive,সেলার ভাইয়ের কথা কাজের মিল আছে যেমন টা ছবিতে দেখেছি তেমনটা হাতে পেয়েছি খুব সুন্দর ছিলো দুই দিনের ভিতরে ডেলিভারি পেয়েছি চার্জ ব্যাকআপ খুবই ভালো পেকেজিংটাও ভালো ছিলো সব মিলিয়ে খুব সুন্দর সার্ভিস ধন্যবাদ দারাজকে
178825333_BD-1119835933,13 Nov 2021,by Sohanur H,4,positive,সময়ের আগেই পায়েছি আর পন্যটি যথেষ্ট ভালো সেলার খুব আন্তরিকতার সাথে প্যাকিং করেছে রাইডার ভাইয়াও যথেষ্ট ভালো ব্যবহার করেছেন 
178825333_BD-1119835933,2  weeks ago,by Nazmul H,4,negative,এই প্রোডাক্টটা মোটেও ভালো না বক্সটা অনেক বড় চার্জ টাও ঠিক মত থাকে না একদম বাজে একটা প্রোডাক্ট
178825333_BD-1119835933,14 Sep 2021,by *******003,4,positive,অনেক ভালো একটা পণ্য   চার্জ কোয়ালিটি ও অনেক ভালো সব মিলিয়ে সেই একটি পণ্য
178825333_BD-1119835933,4  weeks ago,by 0***6,4,positive,"এত সুন্দর একটা প্রোডাক্ট দেওয়ার জন্য 
এই ব্লুটুথ হেডফোনের গুণগত মান খুবই ভালো 
ধন্যবাদ"
178825333_BD-1119835933,10 Aug 2022,by Anjon S,4,positive,ব্লুটুথ টা এভারেজ হালকা একটু বাইব্রেশন করেকথা বলার সময় কথাটা অপজিটে যে থাকে কেটে কেটে শুনা যায়
178825333_BD-1119835933,15 Apr 2022,by *******213,4,positive,ভাই আজই পেয়েছি খুব ভালো হয়েছেআরো অনেক অডার্র আছে আসা করি বাকি পন্য গুলোও ভালো হবেধন্যবাদ
178825333_BD-1119835933,01 Jul 2022,by Noor-A-Alam,4,positive,মাইক্রোফোন বাদে সবকিছু ঠিকঠাক মাইক্রোফোন কোয়ালিটি খুব একটা ভালো না ইনডোরেও কথা জোরে বলতে হয়
178825333_BD-1119835933,27 Jun 2022,by 1***3,4,positive,মোটামু‌টি ভা‌লো ত‌বে ডে‌লিভারীর দিন ডে‌লিভারী ম্যা‌নের না‌মের সা‌থে নম্বর দিলে ভা‌‌লাে হয়
178825333_BD-1119835933,26 Apr 2023,by AHMED M,4,positive," সপ্তাহ ব্যবহার করে রিভিউ দিচ্ছি আলহামদুলিল্লাহ প্রোডাক্ট অনেক ভালো 
কেউ চাইলে নিতে পারেন"
178825333_BD-1119835933,17 Jun 2022,by Al R,4,negative,"ভাই কেও এইটা কিনবেন না অনেক বাজে 

মাঝে মাঝে একা বাজে আর একটা বজে না আমি রাক করে 
বেগে ফেলেছি"
178825333_BD-1119835933,16 Aug 2022,by 1***0,4,negative,মোবাইলে কথা বলার জন্য এর থেকে বাজে এয়ারফোন আর হয় নাশুধু মাএ গানের জন্য হলেএটা মোটামুটি চলে
178825333_BD-1119835933,19 Jul 2022,by M***R,4,positive,দারাজের প্রোডাক্টটি অনেক ভাল ছিল ধন্যবাদ দারাজ কে প্রোডাক্টটির সঠিক সময়ে পৌঁছে দেওয়ার জন্য
178825333_BD-1119835933,05 Jun 2022,by Ovi D,4,positive,অসাধারণ একটা জিনিস এত কম টাকায় এটা একটা হুলুস্থুল প্রোডাক্ট দিনে ও এর চার্জ শেষ হয় না
178825333_BD-1119835933,12 Dec 2022,by 1***1,4,positive,আলহামদুলিল্লাহ মোটামুটি ভালোই আছে খারাপ না  টাকা দিয়ে এর চেয়ে আর কত ভালো পাওয়া যাবে
178825333_BD-1119835933,25 Jan 2023,by MD A,4,positive,অস্থির একটা এয়ার বার্ডস ছিলো প্রথম দিকে এখন কি অবস্থা জানি না স্যার এর কাছ থেকে দূরে আছি
178825333_BD-1119835933,18 Sep 2022,by Fatiha A,4,positive,"দাম অনুসারে সাউন্ড কোয়ালিটি  মোটামুটি ঠিক আছে 
সবচেয়ে ভালো দিক হলো  চার্জ অনেক ভালো থাকে"
178825333_BD-1119835933,06 Sep 2021,by Md N,4,negative,দুইটা র ভিতর একটি  খারাপ দারাজের সারভিস ভাল না কেও নিবেন না
178825333_BD-1119835933,03 Oct 2021,by 1***1,4,positive, দিন পর রিভিউ দিচ্ছিসবকিছু মিলিয়ে অনেক ভালো সেলারও অনেক ভালো ছিলোধন্যবাদ ধারাজ
178825333_BD-1119835933,16 Mar 2023,by M***F,4,positive,আমি প্রোডাক্ট টা হাতে পেলাম এবং সব কিছু ঠিক আছে ধন্যবাদ ডারাজ ধন্যবাদ সেলার ভাই কেউ
178825333_BD-1119835933,25 Jun 2022,by m***,4,positive,আলহামদুলিল্লাহ জিনিস খুব ভালো পরছে ধন্যবাদ দারাজ কে  আর সেলার ভাইয়ের বেবোহার অনেক ভালো
178825333_BD-1119835933,3  weeks ago,by 1***0,4,negative,একেবারেই বাজে একটা এয়ারপড দিছে% চার্জ দেয়ার পর এয়ারপডগুলো লাগালেই % এ চলে আসে
178825333_BD-1119835933,23 Jan 2023,by 1***5,4,negative,"সালা বাইন চুদ আমি জেমনটা চাইছি তেমন টা দেয় নাই
খোবি বাজে একটা কোয়ালিটির কেও নিবেন না"
178825333_BD-1119835933,13 Feb 2023,by MD A,4,negative,"অর্ডার করেছি এক কানের টা  ভালো আরেকটা ভালোনা 
রিটার্ন দিয়েদিছি আবার অর্ডার করবো"
178825333_BD-1119835933,09 Nov 2022,by Farhan,4,negative,খুব বাজে পোডাক্ট্ একটা অন হলে আরেক টা অন হয় না আবার চার্জ শো করে না 
178825333_BD-1119835933,02 Jan 2023,by *******321,4,negative,সবচেয়ে বাজে ব্যাপার হলো কানের সাথে সেট হয়নাশুধু খুলে পড়ে যায় খুবই বিরক্তিকর
178825333_BD-1119835933,13 Aug 2022,by Md S,4,negative,প্রোডাক্ট গুলোর দাম বাড়িয়ে তারপরে ছাড় দেয় দাম অরিজিনাল টাই রাখে ছাড় দিয়ে
178825333_BD-1119835933,13 Jun 2022,by 0***8,4,positive,ব্লুটুথ টা অনেক ভালো হয়েছে সাউন্ড সিস্টেম অনেক ভালো কেউ নিতে চাইলে নিতে পারেন
178825333_BD-1119835933,15 Apr 2022,by 0***1,4,positive,বক্সটি একটু বড় সাউণ্ড কোয়ালিটি ও ভাল চার্জ মোটামুটি ভালই থাকে আমি সন্তুষ্ট
178825333_BD-1119835933,28 Dec 2022,by Jibon,4,negative,আমি দিয়েছি 9ব্লুটুথ ইয়ারফোন এর অর্ডর অন্যটা কেন দিলেন আমি এটা ফেরত দিতে চাই
178825333_BD-1119835933,16 Nov 2022,by sitesh D,4,negative,ভাই ছবি দেখে অর্ডার করলাম একটা পেলাম আরেক টাএইভাবে হলে তো আর অর্ডার করবো না
178825333_BD-1119835933,26 Nov 2022,by sahid,4,negative,"এত বাজে প্রডাক্ট দিবে
আমি আশা করি নাই 
অন হয় না 

আমার  টাকা মাইর গেছে"
178825333_BD-1119835933,19 Mar 2023,by 1***8,4,negative,"এইসব বাজে প্রোডাক্ট কিনে অযথা টাকা নষ্ট করলাম
সাউন্ড কোয়ালিটি খুবই বাজে "
178825333_BD-1119835933,20 Dec 2022,by MD H,4,negative,কথা বলার সময় অন্য পাশের লোক ভাল ভাবে কথা শুনতে পারে নাজোর গলায় কথা বলতে হয়
178825333_BD-1119835933,30 Nov 2022,by Imran M,4,positive,সত্যি প্রোডাক্টটা মোটামুটি খুবই ভালো চারদিন ব্যবহার করার পরে আবার রিভিউ দেব
178825333_BD-1119835933,07 Feb 2023,by *******882,4,negative,খুবই ডিসটাব করেমাঝে মাঝে বন্ধ হয়ে যায় একটা চলে একটা চলেনাএক কথায় ভালো না
178825333_BD-1119835933,12 Dec 2022,by 0***0,4,positive,মোটামুটি ভালো আছিল চার্জ টা একটু কম যায় চার্জার একটু বেশি থাকলে ভাল হইত
178825333_BD-1119835933,06 May 2023,by 0***9,4,negative,আমি বদলাতে চাই ব্যাবহার করার পর বলছি একদম বাজে  দুইদিন ও ভালো যায় নি 
178825333_BD-1119835933,25 Nov 2022,by mdarifur R,4,positive,"আলহামদুলিল্লাহ খুবই ভালো নিঃসন্দেহে নিতে পারেন 
অনেক ভালো দাম হিসেবে"
178825333_BD-1119835933,20 Jul 2022,by NORO U,4,positive,অর্ডার পাইছি ঠিক ভাবেই এখন চালিয়ে দেখি কেমন হয় তারপর না হয় বাকি কিছু বলবো
178825333_BD-1119835933,11 Apr 2023,by Ripon Z,4,negative, দিন ব্যবহার করতে পারি নিব্যাটারি ডাউন হয়ে গেছে চার্জও ঠিক মত উঠে না
178825333_BD-1119835933,12 Dec 2022,by S ,4,positive,এয়ার ব্লুটুথ টা অনেক ভালো লাগলে আপনার নিতে পারেন সাউন্ড কোয়ালিটিও ভালো
178825333_BD-1119835933,27 Jul 2022,by j***,4,positive,"এক কথাই অসাধারণ চাইলে নিতে পারে 
যেমন টা চেয়েছি তেমন টা পেয়েছি"
178825333_BD-1119835933,19 Mar 2022,by M***,4,negative,লিসেনারকে কথা শুনতে বেশ কষ্ট পেতে হয়   কথা বলতে এটা উপযুক্ত নয়
178825333_BD-1119835933,28 Nov 2021,by Nur M,4,negative,ভাই এই বুলোটুট ভালোনা কেমন  জানি শব্দ করে এটা কি চেঞ্জ করে দিতে পারবেন
178825333_BD-1119835933,09 Nov 2021,by 1***2,4,positive,"অসাধারণ প্রোডাক্ট  ঠিক যেমন বর্ণনা ছিলো ঠিক তেমনি
ধন্যবাদ দারাজ ও সেলর"
178825333_BD-1119835933,08 Dec 2022,by 1***6,4,positive,খুব সুন্দর একটা জিনিস আমি আর আগেও একটা কিনেছি ভালো পাইছি এটাও ভালোপাইছি
178825333_BD-1119835933,24 Nov 2022,by 0***6,4,positive,প্রোডাক্ট ভালোইসাউন্ড কোয়ালিটিও ভালোপ্রোডাক্টও একদম ফ্রেশ মাশাল্লাহ
178825333_BD-1119835933,27 Sep 2021,by Saiful I,4,positive,খুব ভালো ছিলযেমন চেয়েছিলাম ঠিক তেমন পেয়েছি ধন্যবাদ সেলার ও দারাজ কে
178825333_BD-1119835933,13 Dec 2022,by super M,4,positive,মোটামুটি ভালো ব্যবহার করতেছি সর্বপরি বলতে পারি আমার টা ভালো ছিলো 
178825333_BD-1119835933,24 Jul 2022,by Ariful T,4,positive,খুব ভাল ছিল প্রোডাক্টটি  ডেলিভারি সময় মত পাইছি ধন্যবাদ দারাজকে
178825333_BD-1119835933,22 Dec 2022,by Masudur R,4,negative,"একটা এয়ারবাস চার্জ ই হয় না আরেকটা ভালোই চলে 
এখন আমি কি করতে পারি"
178825333_BD-1119835933,2  weeks ago,by Arafat R,4,positive,"অনেক আগে নিয়েছি খুবই ভাল এখন ইউজ করছি 
 মাস পরে রিভিউ দিচ্ছি "
178825333_BD-1119835933,01 Jul 2022,by Nayem M,4,positive,"অনেক ভালো একটি প্রোডাক্ট ধন্যবাদ দারাজ
ডেলিভারি ম্যানকেও ধন্যবাদ"
178825333_BD-1119835933,18 Nov 2021,by Md M,4,positive,প্রডাক্টটি সুন্দর সাউন্ড কোয়ালিটি  আমার বেশ ভালোলেগেছে নিতে পারেন
178825333_BD-1119835933,28 Nov 2022,by gourab,4,negative,গান শোনা কথা বলা কোনটাই ভালো হয়নি এক কথায়  বাজে একটা প্রোডাক্ট
178825333_BD-1119835933,15 Mar 2023,by MD M,4,positive,প্রায় দুই মাস পরে রিপ্লাই দিচ্ছি জিনিসটা খুবই ভালো সবাই নিতে পারে
178825333_BD-1119835933,21 Jun 2022,by S***,4,positive,খারাপ না ভালই চার্য বেকাপ ও ভাল টু পবলেম চার্য বস্কটা   সাইজ বড়
178825333_BD-1119835933,12 Nov 2022,by Md S,4,positive,সাউন্ড কোয়ালিটি মুটামুটি ভালো কিছুদিন ব্যবহারের পর চার্জ থাকছে না
178825333_BD-1119835933,24 Dec 2022,by M***,4,negative,খুব বাজে বক্স নষ্ট কারেন্টে দিলে চার্জ হয় এছাড়া চার্জ হয় না
178825333_BD-1119835933,18 Nov 2022,by 1***5,4,negative,ব্লুটুথ হেডফোনটি দিয়ে  কথা বলা যাচ্ছে না এটার আমি সমাধান চাচ্ছি
178825333_BD-1119835933,31 Aug 2022,by 1***6,4,negative,একদম বাজেএকটা কানেক্ট হয় আর একটা কানেক্ট হয় নাচার্য থাকে না
178825333_BD-1119835933,22 Aug 2022,by palash,4,positive,খুব ভালো প্রোডাক্টমেলোডি সাউন্ডবিশেষ করে মাউথ স্পীকার অসাধারণ
178825333_BD-1119835933,23 Mar 2023,by *******556,4,negative,ফালতু একটা প্রডাক্ট ডেলিভারী দিন থেক‌ে   %   চার্জ এখনও  তাই
178825333_BD-1119835933,13 Nov 2022,by *******989,4,negative,আগের প্রোডাক্টটা খুব ভালো ছিল এখন প্রোডাক্ট এটা খুব বাজে করেছে
178825333_BD-1119835933,10 Aug 2022,by 0***6,4,positive,গতকাল হাতে পেয়েছি  আছে  মোটামুটি এখন দেখা যাবে চার্জে কেমন যায়
178825333_BD-1119835933,14 Nov 2022,by J***d,4,negative,সাউন্ড কোয়ালিটি খারাপ চার্জ ব্যাকআপ আশা করা যায় ভালো হবে 
178825333_BD-1119835933,05 Aug 2022,by 1***7,4,negative,বেশি ভালো নাযেমনটা ভেবে ছিলাম তেমনটা নাআছে মোটামুটি ভালোই
178825333_BD-1119835933,22 Dec 2022,by Md N,4,positive,প্রডাক্ট  টি খুব একটি ভালো না সাউন্ড ভালো না চার্জেও ভালো না
178825333_BD-1119835933,12 Dec 2022,by abul H,4,positive,পণ্যটি খুবই সুন্দর সাউন্ড সিস্টেম আপনারা চাইলে নিতে পারেন
178825333_BD-1119835933,23 Nov 2021,by sm M,4,negative,"যেদিন পেয়েছি সেদিন থেকেই মাঝে মাঝে সাউন্ড চলে যায় কয়েক সেকেন্ড পর ঠিক হয় আবার মাঝে মাঝে এক সাইডের টায় একটু আগে সাউন্ড শুনা যায় আরেক সাইডের টায় একটু পর
অনলাইন বলে কম দাম দেখিয়ে ফালতু জিনিস ধরিয়ে দিয়েছে
 টাকা ই নষ্ট কেও এখান থেকে কম টাকা দেখে কিনে না ঠকার সাজেশন দিচ্ছি
আর যারা এরকম ব্যাবসা করে মানুষের টাকা মেরে খায় আল্লাহ তাদের হেদায়েত দান করুক"
178825333_BD-1119835933,23 Jan 2023,by *******032,4,negative,ওয়াডার করেছিলাম  10ডেলিভারি পেলাম  9  কোন সমাধান কি আছে
178825333_BD-1119835933,16 Nov 2022,by samir,4,positive,"হেডসেটটা ভালো 
সাউন্ড খুব ভালো 
চার্জিং নিয়েও সমস্যা নাই"
178825333_BD-1119835933,04 Jul 2022,by Nirmal K,4,positive,দাম হিসাবে পন্যটি ভাল এ জন্য আপনাকে ধন্যবাদ  
178825333_BD-1119835933,1  day ago,by Md M,4,negative,এইটা বাজে অবস্থা এখন নষ্ট হয়ে গেছে ব্যাটারি তে চার্স হয় না
178825333_BD-1119835933,21 Apr 2022,by 0***1,4,positive,দুই দিন হলো নিয়েছি  ভালো ফিডব্যাক পাচ্ছি আপনারা কিনতে পারেন
178825333_BD-1119835933,28 Jul 2022,by 0***5,4,negative,একবারে বাজে প্রোডাক্ট কোন সাউন্ড বোঝা যায় না চার্জ ও থাকেনা
178825333_BD-1119835933,17 Apr 2023,by P***,4,positive,দাম হিসাবে খুব  ভালো এই দামে এর থেকে ভালো আশা করা বোকামি
178825333_BD-1119835933,25 Aug 2022,by 0***1,4,positive,মোটামুটি  কমদামে ভালো জিনিস কিন্তূ সাউন্ড সিষ্টেম  ভালো না
178825333_BD-1119835933,24 Sep 2021,by শ্রাবণ খ,4,positive,"অসম্ভব ভালো একটা প্রোডাক্ট 
 ঘন্টা চালানোর পর ও চার্জ আছে"
178825333_BD-1119835933,02 Jan 2023,by Md A,4,positive,এক মাস হলো ব্যবহার করছি ভালোই লাগছে আপনারাও নিতে পারেন
178825333_BD-1119835933,14 Nov 2022,by *******636,4,positive,"খুব ভালো ছিল 
যেটা চেয়েছি সেটাই পেয়েছি 
ধন্যবাদ দারাজ"
178825333_BD-1119835933,04 Aug 2022,by MdNazmul H,4,positive,আলহামদুলিল্লাহ অর্ডার অনুযায়ী হাতে পেয়েছি এবং ভাল চলতেছে
178825333_BD-1119835933,06 Jul 2022,by MD M,4,positive,দাম হিসাবে প্রডাক টা ওকেন ভালো আজকে  দিন পর রিবিউ দিলাম
178825333_BD-1119835933,15 Nov 2021,by Bijoy,4,positive,আমি / দিন   করলাম আমার কাছে ভালো লেগেছে  ভালো
178825333_BD-1119835933,12 Dec 2022,by *******135,4,positive,আমি এই হেডফোন ব্যবহার করছি ভালো আছো প্রাইজ হিসাবে ভালো
178825333_BD-1119835933,25 Apr 2023,by 0***8,4,positive,ভালো ছিলো আলহামদুলিল্লাহ ব্যাবহার করে অনেক ভালো লাগছে
178825333_BD-1119835933,16 Dec 2022,by AL A,4,positive,অনেক ভালো একটা জিনিসআপনারা চাইলে ব্যবহার করতে পারেন
178825333_BD-1119835933,06 Aug 2022,by choyn,4,positive,খুবি ভাল যেমন টা চাইসি এমন টাই পাইসি ধন্যবাদ দারাজ কে
178825333_BD-1119835933,14 Aug 2022,by Raju K,4,positive,অনেক  সুন্দর  ছাউন্ট আর এতো ভালো জিনিস পেয়ে অনেক খুশি
178825333_BD-1119835933,01 Aug 2022,by Shemanto S,4,negative,"খুব একটা ভালো হয় নাই
পিকচারের সাথে কোন মিল নাই"
178825333_BD-1119835933,20 Jun 2022,by M***,4,negative,নয়েজ ক্লিয়ারেন্স ফিচার নেই অনেক শব্দ হয় কথা বলার সময়
178825333_BD-1119835933,14 Nov 2021,by Fahim H,4,positive,খুব ভালো সাউন্ড ও বেজ ভালো যেমন চাইছিলাম তেমন পাইছি
178825333_BD-1119835933,14 Apr 2023,by salam,4,positive,ব্লুটুথ টা অনেক ভালো পেয়েছিচার্জ ব্যাকাপ ও খুব ভালো
178825333_BD-1119835933,12  hours ago,by S***,4,positive,মুটামুটি ভালো  মাস চলার পরে এখন চার্জ তেমন থাকে না
178825333_BD-1119835933,15 Oct 2022,by মোঃ ন,4,positive,সাউন্ড সিস্টেম ভাল  ঘন্টা  মিনিট ব্যাকআপ পাচ্ছি
